lab,A1C,glucose,site,c_name,c_totalnum,c_basecode
,,,,Glucose 50M p chal SerPl-mCnc (12658-1),0,LOINC:12658-1
,,,,Glucose 70M p chal SerPl-mCnc (12659-9),0,LOINC:12659-9
,,,,Glucose 3h p 50 g Lac PO SerPl-mCnc (13606-9),0,LOINC:13606-9
,,,,Glucose 4h p 50 g Lac PO SerPl-mCnc (13607-7),0,LOINC:13607-7
,,,,Glucose 2.5h p 50 g Lac PO SerPl-mCnc (13865-1),0,LOINC:13865-1
,,,,Glucose 5h p 50 g Lac PO SerPl-mCnc (13866-9),0,LOINC:13866-9
,,,,Glucose 5.5h p 75 g Glc PO SerPl-mCnc (14137-4),0,LOINC:14137-4
,,,,Glucose Gast-mCnc (14386-7),0,LOINC:14386-7
,,,,Glucose BldC Glucomtr-sCnc (14743-9),0,LOINC:14743-9
,,,,Glucose CSF-sCnc (14744-7),0,LOINC:14744-7
,,,,Glucose Fld-sCnc (14745-4),0,LOINC:14745-4
,,,,Glucose DiafP-sCnc (14746-2),0,LOINC:14746-2
,,,,Glucose Plr-sCnc (14747-0),0,LOINC:14747-0
,,,,Glucose Prt-sCnc (14748-8),0,LOINC:14748-8
,,random,,Glucose SerPl-sCnc (14749-6),0,LOINC:14749-6
,,,,Glucose Snv-sCnc (14750-4),0,LOINC:14750-4
,,,,Glucose 1.5h p 50 g Lac PO SerPl-sCnc (14751-2),0,LOINC:14751-2
,,,,Glucose 1.5h p Glc SerPl-sCnc (14752-0),0,LOINC:14752-0
,,,,Glucose 1h p 100 g Glc PO SerPl-sCnc (14753-8),0,LOINC:14753-8
,,,,Glucose 1h p 50 g Glc PO SerPl-sCnc (14754-6),0,LOINC:14754-6
,,,,Glucose 1h p 50 g Lac PO SerPl-sCnc (14755-3),0,LOINC:14755-3
,,,,Glucose 1h p Glc SerPl-sCnc (14756-1),0,LOINC:14756-1
,,,,Glucose 2h p 100 g Glc PO SerPl-sCnc (14757-9),0,LOINC:14757-9
,,,,Glucose 2h p 50 g Lac PO SerPl-sCnc (14758-7),0,LOINC:14758-7
,,,,Glucose 2h p Glc SerPl-sCnc (14759-5),0,LOINC:14759-5
,,,,Glucose 2h p meal BldC-sCnc (14760-3),0,LOINC:14760-3
,,,,Glucose 2h p meal SerPl-sCnc (14761-1),0,LOINC:14761-1
,,,,Glucose 30M p 50 g Lac PO SerPl-sCnc (14762-9),0,LOINC:14762-9
,,,,Glucose 30M p Glc SerPl-sCnc (14763-7),0,LOINC:14763-7
,,,,Glucose 3h p 100 g Glc PO SerPl-sCnc (14764-5),0,LOINC:14764-5
,,,,Glucose 3h p Glc SerPl-sCnc (14765-2),0,LOINC:14765-2
,,,,Glucose 4h p Glc SerPl-sCnc (14766-0),0,LOINC:14766-0
,,,,Glucose 5h p Glc SerPl-sCnc (14767-8),0,LOINC:14767-8
,,,,Glucose BS SerPl-sCnc (14768-6),0,LOINC:14768-6
,,fasting,,Glucose pre 12h fast SerPl-sCnc (14769-4),0,LOINC:14769-4
,,fasting,,Glucose p fast BldC Glucomtr-sCnc (14770-2),0,LOINC:14770-2
,,fasting,,Glucose p fast SerPl-sCnc (14771-0),0,LOINC:14771-0
,,,,Glucose 30M p 100 g Glc PO Ur-mCnc (1491-0),0,LOINC:1491-0
,,,,Glucose 1.5h p .5 g/kg Glc IV SerPl-mCnc (1492-8),0,LOINC:1492-8
,,fasting,,Glucose 1.5h p U/kg Ins IV SerPl-mCnc (1493-6),0,LOINC:1493-6
,,,,Glucose 1.5h p 100 g Glc PO SerPl-mCnc (1494-4),0,LOINC:1494-4
,,,,Glucose 1.5h p 100 g Glc PO Ur-mCnc (1495-1),0,LOINC:1495-1
,,,,Glucose 1.5h p 75 g Glc PO SerPl-mCnc (1496-9),0,LOINC:1496-9
,,,,Glucose 1.5h p Ins IV SerPl-mCnc (1497-7),0,LOINC:1497-7
,,,,Glucose 10M p .5 g/kg Glc IV SerPl-mCnc (1498-5),0,LOINC:1498-5
,,,,Glucose 1h p .5 g/kg Glc IV SerPl-mCnc (1499-3),0,LOINC:1499-3
,,,,Glucose 2h p 75 g Glc PO SerPl-sCnc (14995-5),0,LOINC:14995-5
,,,,Glucose pre 75 g Glc PO SerPl-sCnc (14996-3),0,LOINC:14996-3
,,,,Glucose 1h p U/kg Ins IV SerPl-mCnc (1500-8),0,LOINC:1500-8
,,,,Glucose 1h p 100 g Glc PO SerPl-mCnc (1501-6),0,LOINC:1501-6
,,,,Glucose 1h p 100 g Glc PO Ur-mCnc (1503-2),0,LOINC:1503-2
,,random,,Glucose 1h p 50 g Glc PO SerPl-mCnc (1504-0),0,LOINC:1504-0
,,,,Glucose 1h p 50 g Glc PO Ur-mCnc (1505-7),0,LOINC:1505-7
,,random,,Glucose 1h p 50 g Lac PO SerPl-mCnc (1506-5),0,LOINC:1506-5
,,,,Glucose 1h p 75 g Glc PO SerPl-mCnc (1507-3),0,LOINC:1507-3
,,,,Glucose Bld-sCnc (15074-8),0,LOINC:15074-8
,,,,Glucose Dial fld-sCnc (15075-5),0,LOINC:15075-5
,,,,Glucose Ur-sCnc (15076-3),0,LOINC:15076-3
,,,,Glucose 24h Ur-sRate (15077-1),0,LOINC:15077-1
,,,,Glucose 1h p 75 g Glc PO Ur-mCnc (1509-9),0,LOINC:1509-9
,,,,Glucose 1h p Ins IV SerPl-mCnc (1510-7),0,LOINC:1510-7
,,,,Glucose 1M p .5 g/kg Glc IV SerPl-mCnc (1512-3),0,LOINC:1512-3
,,,,Glucose 20M p .5 g/kg Glc IV SerPl-mCnc (1513-1),0,LOINC:1513-1
,,,,Glucose 2h p 100 g Glc PO SerPl-mCnc (1514-9),0,LOINC:1514-9
,,,,Glucose 2h p 100 g Glc PO Ur-mCnc (1516-4),0,LOINC:1516-4
,,random,,Glucose 2h p 50 g Lac PO SerPl-mCnc (1517-2),0,LOINC:1517-2
,,,,Glucose 2h p 75 g Glc PO SerPl-mCnc (1518-0),0,LOINC:1518-0
,,,,Glucose 2h p 75 g Glc PO Ur-mCnc (1520-6),0,LOINC:1520-6
,,random,,Glucose 2h p meal SerPl-mCnc (1521-4),0,LOINC:1521-4
,,,,Glucose 30M p .5 g/kg Glc IV SerPl-mCnc (1522-2),0,LOINC:1522-2
,,,,Glucose 30M p U/kg Ins IV SerPl-mCnc (1523-0),0,LOINC:1523-0
,,,,Glucose 30M p 0.1 U/kg Ins SerPl-mCnc (1524-8),0,LOINC:1524-8
,,,,Glucose 30M p 100 g Glc PO SerPl-mCnc (1525-5),0,LOINC:1525-5
,,,,Glucose 30M p 50 g Lac PO SerPl-mCnc (1526-3),0,LOINC:1526-3
,,,,Glucose 30M p 75 g Glc PO SerPl-mCnc (1527-1),0,LOINC:1527-1
,,,,Glucose 30M p Ins IV SerPl-mCnc (1528-9),0,LOINC:1528-9
,,random,,Glucose 3h p 100 g Glc PO SerPl-mCnc (1530-5),0,LOINC:1530-5
,,,,Glucose 3h p 100 g Glc PO Ur-mCnc (1532-1),0,LOINC:1532-1
,,,,Glucose 3h p 75 g Glc PO SerPl-mCnc (1533-9),0,LOINC:1533-9
,,,,Glucose 3M p .5 g/kg Glc IV SerPl-mCnc (1534-7),0,LOINC:1534-7
,,,,Glucose 40M p .5 g/kg Glc IV SerPl-mCnc (1535-4),0,LOINC:1535-4
,,,,Glucose 45M p Ins IV SerPl-mCnc (1536-2),0,LOINC:1536-2
,,,,Glucose 4h p 100 g Glc PO SerPl-mCnc (1537-0),0,LOINC:1537-0
,,,,Glucose 4h p 100 g Glc PO Ur-mCnc (1538-8),0,LOINC:1538-8
,,,,Glucose 4h p 75 g Glc PO SerPl-mCnc (1539-6),0,LOINC:1539-6
,,,,Glucose 5h p 100 g Glc PO SerPl-mCnc (1540-4),0,LOINC:1540-4
,,,,Glucose 5h p 100 g Glc PO Ur-mCnc (1541-2),0,LOINC:1541-2
,,,,Glucose 5h p 75 g Glc PO SerPl-mCnc (1542-0),0,LOINC:1542-0
,,,,Glucose 5M p .5 g/kg Glc IV SerPl-mCnc (1543-8),0,LOINC:1543-8
,,,,Glucose 6h p 100 g Glc PO SerPl-mCnc (1544-6),0,LOINC:1544-6
,,,,Glucose 6h p 100 g Glc PO Ur-mCnc (1546-1),0,LOINC:1546-1
,,,,Glucose BS SerPl-mCnc (1547-9),0,LOINC:1547-9
,,,,Glucose pre .5 g/kg Glc IV SerPl-mCnc (1548-7),0,LOINC:1548-7
,,,,Glucose pre 100 g Glc PO SerPl-mCnc (1549-5),0,LOINC:1549-5
,,fasting,,Glucose pre 12h fast SerPl-mCnc (1550-3),0,LOINC:1550-3
,,,,Glucose pre 50 g Lac PO SerPl-mCnc (1551-1),0,LOINC:1551-1
,,,,Glucose pre 75 g Glc PO SerPl-mCnc (1552-9),0,LOINC:1552-9
,,,,Glucose pre Ins IV SerPl-mCnc (1553-7),0,LOINC:1553-7
,,fasting,,Glucose p 12h fast SerPl-mCnc (1554-5),0,LOINC:1554-5
,,fasting,,Glucose p 12h fast Ur-mCnc (1555-2),0,LOINC:1555-2
,,fasting,,Glucose p fast BldC-mCnc (1556-0),0,LOINC:1556-0
,,fasting,,Glucose p fast BldV-mCnc (1557-8),0,LOINC:1557-8
,,fasting,,Glucose p fast SerPl-mCnc (1558-6),0,LOINC:1558-6
,,,,Glucose 10 AM SerPl-mCnc (16165-3),0,LOINC:16165-3
,,,,Glucose 11 AM SerPl-mCnc (16166-1),0,LOINC:16166-1
,,,,Glucose 2 PM SerPl-mCnc (16167-9),0,LOINC:16167-9
,,,,Glucose 3 PM SerPl-mCnc (16168-7),0,LOINC:16168-7
,,,,Glucose 4 PM SerPl-mCnc (16169-5),0,LOINC:16169-5
,,,,Glucose 5 PM SerPl-mCnc (16170-3),0,LOINC:16170-3
,,,,Glucose Vitf-mCnc (16903-7),0,LOINC:16903-7
,,,,Glucose sp1 p chal Ur Ql (16904-5),0,LOINC:16904-5
,,,,Glucose sp2 p chal Ur Ql (16905-2),0,LOINC:16905-2
,,,,Glucose sp3 p chal Ur Ql (16906-0),0,LOINC:16906-0
,,,,Glucose sp4 p chal Ur Ql (16907-8),0,LOINC:16907-8
,,,,Glucose sp5 p chal Ur Ql (16908-6),0,LOINC:16908-6
,,,,Glucose sp6 p chal Ur Ql (16909-4),0,LOINC:16909-4
,,,,Glucose sp7 p chal Ur Ql (16910-2),0,LOINC:16910-2
,,,,Glucose sp8 p chal Ur Ql (16911-0),0,LOINC:16911-0
,,,,Glucose sp9 p chal Ur Ql (16912-8),0,LOINC:16912-8
,,,,Glucose p fast Ur Ql (16913-6),0,LOINC:16913-6
,,,,Glucose p chal SerPl-mCnc (16914-4),0,LOINC:16914-4
,,,,Glucose p meal SerPl-mCnc (16915-1),0,LOINC:16915-1
,,fasting,,Glucose p 8h fast SerPl-mCnc (17865-7),0,LOINC:17865-7
,,,,Glucose 6h Ur-mRate (18227-9),0,LOINC:18227-9
,,,,Glucose p Glc SerPl-Imp (18296-4),0,LOINC:18296-4
,,,,Glucose 3h p chal SerPl-mCnc (18342-6),0,LOINC:18342-6
,,,,Glucose 6h p 50 g Lac PO SerPl-mCnc (18353-3),0,LOINC:18353-3
,,,,Glucose 12h p 50 g Lac PO SerPl-mCnc (18354-1),0,LOINC:18354-1
,,,,Glucose 1h p Glc SerPl-Imp (19104-9),0,LOINC:19104-9
,,,,Glucose 3h p Glc SerPl-Imp (19105-6),0,LOINC:19105-6
,,random,,Glucose 2h p Glc SerPl-mCnc (20436-2),0,LOINC:20436-2
,,,,Glucose 3h p Glc SerPl-mCnc (20437-0),0,LOINC:20437-0
,,,,Glucose 1h p Glc SerPl-mCnc (20438-8),0,LOINC:20438-8
,,,,Glucose 30M p Glc SerPl-mCnc (20439-6),0,LOINC:20439-6
,,,,Glucose 1.5h p Glc SerPl-mCnc (20440-4),0,LOINC:20440-4
,,,,Glucose p 50 g Glc SerPl-mCnc (20441-2),0,LOINC:20441-2
,,,,Glucose 24h Ur-mCnc (21305-8),0,LOINC:21305-8
,,,,Glucose 8h Ur-mRate (21306-6),0,LOINC:21306-6
,,,,Glucose 10h Ur-mRate (21307-4),0,LOINC:21307-4
,,,,Glucose 105M p chal SerPl-mCnc (21308-2),0,LOINC:21308-2
,,,,Glucose 45M p chal SerPl-mCnc (21309-0),0,LOINC:21309-0
,,,,Glucose 75M p chal SerPl-mCnc (21310-8),0,LOINC:21310-8
,,,,Glucose Ur Strip-sCnc (22705-8),0,LOINC:22705-8
,,random,,Glucose Bld-mCnc (2339-0),273724,LOINC:2339-0
,,,,Glucose Bld Strip.auto-mCnc (2340-8),0,LOINC:2340-8
,,,,Glucose Bld Manual Strip-mCnc (2341-6),0,LOINC:2341-6
,,random,,Glucose CSF-mCnc (2342-4),0,LOINC:2342-4
,,,,Glucose Dial fld-mCnc (2343-2),0,LOINC:2343-2
,,,,Glucose Fld-mCnc (2344-0),0,LOINC:2344-0
,,random,,Glucose SerPl-mCnc (2345-7),585707,LOINC:2345-7
,,,,Glucose Plr-mCnc (2346-5),0,LOINC:2346-5
,,,,Glucose Prt-mCnc (2347-3),0,LOINC:2347-3
,,,,Glucose Snv-mCnc (2348-1),0,LOINC:2348-1
,,,,Glucose Ur Ql (2349-9),0,LOINC:2349-9
,,,,Glucose Ur-mCnc (2350-7),0,LOINC:2350-7
,,,,Glucose 24h Ur-mRate (2351-5),0,LOINC:2351-5
,,,,Glucose Ur Ql Strip (25428-4),0,LOINC:25428-4
,,,,Glucose 15M p Glc SerPl-sCnc (25663-6),0,LOINC:25663-6
,,,,Glucose 1h p Glc Ur-mCnc (25664-4),0,LOINC:25664-4
,,,,Glucose 1h p chal SerPl-sCnc (25665-1),0,LOINC:25665-1
,,,,Glucose 2.5h p Glc SerPl-sCnc (25666-9),0,LOINC:25666-9
,,,,Glucose 2h p Glc Ur-mCnc (25667-7),0,LOINC:25667-7
,,,,Glucose 2h p chal SerPl-sCnc (25668-5),0,LOINC:25668-5
,,,,Glucose 3.5h p Glc SerPl-sCnc (25669-3),0,LOINC:25669-3
,,,,Glucose 30M p Glc Ur-mCnc (25670-1),0,LOINC:25670-1
,,,,Glucose 30M p chal SerPl-sCnc (25671-9),0,LOINC:25671-9
,,,,Glucose 4.5h p Glc SerPl-sCnc (25672-7),0,LOINC:25672-7
,,,,Glucose 45M p Glc SerPl-sCnc (25673-5),0,LOINC:25673-5
,,,,Glucose 45M p chal SerPl-sCnc (25674-3),0,LOINC:25674-3
,,,,Glucose 4h p Glc Ur-mCnc (25675-0),0,LOINC:25675-0
,,,,Glucose 5.5h p Glc SerPl-sCnc (25676-8),0,LOINC:25676-8
,,,,Glucose 6h p Glc SerPl-sCnc (25677-6),0,LOINC:25677-6
,,,,Glucose 1.5h p Glc Ur-mCnc (25678-4),0,LOINC:25678-4
,,,,Glucose 1.5h p chal SerPl-sCnc (25679-2),0,LOINC:25679-2
,,,,Glucose pre 50 g Glc PO SerPl-sCnc (25680-0),0,LOINC:25680-0
,,,,Glucose 24h Ur-sCnc (25916-8),0,LOINC:25916-8
,,,,Glucose 2.5h p Glc Ur Ql Strip (26537-1),0,LOINC:26537-1
,,,,Glucose 3.5h p Glc Ur Ql Strip (26538-9),0,LOINC:26538-9
,,,,Glucose 45M p Glc SerPl-mCnc (26539-7),0,LOINC:26539-7
,,,,Glucose 3h p Glc Ur-mCnc (26540-5),0,LOINC:26540-5
,,,,Glucose 4h p Glc SerPl-mCnc (26541-3),0,LOINC:26541-3
,,,,Glucose 5h p Glc Ur-mCnc (26542-1),0,LOINC:26542-1
,,,,Glucose 5h p Glc SerPl-mCnc (26543-9),0,LOINC:26543-9
,,,,Glucose 6h p Glc SerPl-mCnc (26544-7),0,LOINC:26544-7
,,,,Glucose 6h p Glc Ur-mCnc (26545-4),0,LOINC:26545-4
,,,,Glucose 1h p Glc Ur Ql Strip (26546-2),0,LOINC:26546-2
,,,,Glucose 2h p Glc Ur Ql Strip (26547-0),0,LOINC:26547-0
,,,,Glucose 30M p Glc Ur Ql Strip (26548-8),0,LOINC:26548-8
,,,,Glucose 3h p Glc Ur Ql Strip (26549-6),0,LOINC:26549-6
,,,,Glucose 4h p Glc Ur Ql Strip (26550-4),0,LOINC:26550-4
,,,,Glucose 5h p Glc Ur Ql Strip (26551-2),0,LOINC:26551-2
,,,,Glucose 6h p Glc Ur Ql Strip (26552-0),0,LOINC:26552-0
,,,,Glucose 1.5h p Glc Ur Ql Strip (26553-8),0,LOINC:26553-8
,,,,Glucose 2.5h p Glc SerPl-mCnc (26554-6),0,LOINC:26554-6
,,,,Glucose 3.5h p Glc SerPl-mCnc (26555-3),0,LOINC:26555-3
,,,,Glucose sp7 p chal SerPl-mCnc (26695-7),0,LOINC:26695-7
,,,,Glucose 30M p Lac PO SerPl-mCnc (26777-3),0,LOINC:26777-3
,,,,Glucose 1h p Lac PO SerPl-mCnc (26778-1),0,LOINC:26778-1
,,random,,Glucose 1.5h p Lac PO SerPl-mCnc (26779-9),0,LOINC:26779-9
,,,,Glucose 2h p Lac PO SerPl-mCnc (26780-7),0,LOINC:26780-7
,,,,Glucose 3h p Lac PO SerPl-mCnc (26781-5),0,LOINC:26781-5
,,,,Glucose 4h p Lac PO SerPl-mCnc (26782-3),0,LOINC:26782-3
,,,,Glucose 5h p Lac PO SerPl-mCnc (26783-1),0,LOINC:26783-1
,,,,Glucose 11h p chal SerPl-mCnc (26817-7),0,LOINC:26817-7
,,,,Glucose sp7 p chal SerPl-aCnc (26853-2),0,LOINC:26853-2
,,,,Glucose sp8 p chal SerPl-aCnc (26854-0),0,LOINC:26854-0
,,random,,Est. average glucose Bld gHb Est-mCnc (27353-2),0,LOINC:27353-2
,,,,Glucose sp8 p chal SerPl-mCnc (27432-4),0,LOINC:27432-4
,,,,Glucose 3.5h p chal SerPl-mCnc (29329-0),0,LOINC:29329-0
,,,,Glucose 4h p chal SerPl-mCnc (29330-8),0,LOINC:29330-8
,,,,Glucose 5h p chal SerPl-mCnc (29331-6),0,LOINC:29331-6
,,,,Glucose 2.5h p chal SerPl-mCnc (29332-4),0,LOINC:29332-4
,,,,Glucose 6h p chal SerPl-mCnc (29412-4),0,LOINC:29412-4
,,,,Glucose 2.6h p Glc SerPl-sCnc (30251-3),0,LOINC:30251-3
,,,,Glucose 3.3h p Glc SerPl-sCnc (30252-1),0,LOINC:30252-1
,,,,Glucose 3.6h p Glc SerPl-sCnc (30253-9),0,LOINC:30253-9
,,,,Glucose 20M p Glc SerPl-sCnc (30263-8),0,LOINC:30263-8
,,,,Glucose 40M p Glc SerPl-sCnc (30264-6),0,LOINC:30264-6
,,,,Glucose 1.3h p Glc SerPl-sCnc (30265-3),0,LOINC:30265-3
,,,,Glucose 1.6h p Glc SerPl-sCnc (30266-1),0,LOINC:30266-1
,,,,Glucose 2.3h p Glc SerPl-sCnc (30267-9),0,LOINC:30267-9
,,,,Glucose 1h p 1.2 g/kg Lac PO SerPl-mCnc (30344-6),0,LOINC:30344-6
,,,,Glucose 2h p 1.2 g/kg Lac PO SerPl-mCnc (30345-3),0,LOINC:30345-3
,,,,Glucose 3h p 1.2 g/kg Lac PO SerPl-mCnc (30346-1),0,LOINC:30346-1
,,,,Glucose BldC-mCnc (32016-8),0,LOINC:32016-8
,,,,Glucose 24h Ur Ql (32174-5),0,LOINC:32174-5
,,,,Glucose XXX-sCnc (32318-8),0,LOINC:32318-8
,,,,Glucose 30M p 75 g Glc PO SerPl-sCnc (32319-6),0,LOINC:32319-6
,,,,Glucose 3h p 75 g Glc PO SerPl-sCnc (32320-4),0,LOINC:32320-4
,,,,Glucose 4h p 75 g Glc PO SerPl-sCnc (32321-2),0,LOINC:32321-2
,,,,Glucose 5h p 75 g Glc PO SerPl-sCnc (32322-0),0,LOINC:32322-0
,,,,Glucose 10M p Glc SerPl-sCnc (32359-2),0,LOINC:32359-2
,,,,Glucose 45M p Lac PO SerPl-mCnc (32820-3),0,LOINC:32820-3
,,,,Glucose 30M p 1.2 g/kg Lac PO SerPl-mCnc (33024-1),0,LOINC:33024-1
,,,,Glucose/Creat Ur (33352-6),0,LOINC:33352-6
,,,,Glucose Pcar-mCnc (33405-2),0,LOINC:33405-2
,,,,Glucose pre/p Arg SerPl-sCnc (34056-2),0,LOINC:34056-2
,,,,Glucose pre/p CLN SerPl-sCnc (34057-0),0,LOINC:34057-0
,,,,Glucose pre/p Gc SerPl-sCnc (34058-8),0,LOINC:34058-8
,,,,Glucose pre/p Glc SerPl-sCnc (34059-6),0,LOINC:34059-6
,,,,Glucose pre/p Ins SerPl-sCnc (34060-4),0,LOINC:34060-4
,,,,Glucose/Creat Ur-sRto (34312-9),0,LOINC:34312-9
,,,,Glucose p fast SerPl-msCnc (35184-1),0,LOINC:35184-1
,,,,Glucose SerPl-msCnc (35211-2),0,LOINC:35211-2
,,,,Glucose Ur-msCnc (35212-0),0,LOINC:35212-0
,,,,Glucose ?Tm Ur-mCnc (35662-6),0,LOINC:35662-6
,,,,Glucose Vitf-sCnc (39478-3),0,LOINC:39478-3
,,,,Glucose Pcar-sCnc (39479-1),0,LOINC:39479-1
,,,,Glucose BldV-sCnc (39480-9),0,LOINC:39480-9
,,,,Glucose BldA-sCnc (39481-7),0,LOINC:39481-7
,,,,Glucose sp1 p Lac SerPl-mCnc (39561-6),0,LOINC:39561-6
,,,,Glucose sp2 p Lac SerPl-mCnc (39562-4),0,LOINC:39562-4
,,,,Glucose sp3 p Lac SerPl-mCnc (39563-2),0,LOINC:39563-2
,,,,Glucose pre chal SerPl-mCnc (39997-2),0,LOINC:39997-2
,,,,Glucose 30M pre chal SerPl-mCnc (39998-0),0,LOINC:39998-0
,,,,Glucose 15M pre chal SerPl-mCnc (39999-8),0,LOINC:39999-8
,,,,Glucose 5M pre chal SerPl-mCnc (40000-2),0,LOINC:40000-2
,,,,Glucose 5M p chal SerPl-mCnc (40001-0),0,LOINC:40001-0
,,,,Glucose 80M p chal SerPl-mCnc (40002-8),0,LOINC:40002-8
,,,,Glucose 1.5h p chal SerPl-mCnc (40003-6),0,LOINC:40003-6
,,,,Glucose 100M p chal SerPl-mCnc (40004-4),0,LOINC:40004-4
,,,,Glucose 110m p chal SerPl-mCnc (40005-1),0,LOINC:40005-1
,,,,Glucose 8.5h p chal SerPl-mCnc (40006-9),0,LOINC:40006-9
,,,,Glucose 9.5h p chal SerPl-mCnc (40007-7),0,LOINC:40007-7
,,,,Glucose 11.5h p chal SerPl-mCnc (40008-5),0,LOINC:40008-5
,,,,Glucose 12.5h p chal SerPl-mCnc (40009-3),0,LOINC:40009-3
,,,,Glucose 13h p chal SerPl-mCnc (40010-1),0,LOINC:40010-1
,,,,Glucose 13.5h p chal SerPl-mCnc (40011-9),0,LOINC:40011-9
,,,,Glucose 14h p chal SerPl-mCnc (40012-7),0,LOINC:40012-7
,,,,Glucose 15.5h p chal SerPl-mCnc (40013-5),0,LOINC:40013-5
,,,,Glucose 16h p chal SerPl-mCnc (40014-3),0,LOINC:40014-3
,,,,Glucose 17.5h p chal SerPl-mCnc (40015-0),0,LOINC:40015-0
,,,,Glucose 18h p chal SerPl-mCnc (40016-8),0,LOINC:40016-8
,,,,Glucose 18.5h p chal SerPl-mCnc (40017-6),0,LOINC:40017-6
,,,,Glucose 19.5h p chal SerPl-mCnc (40018-4),0,LOINC:40018-4
,,,,Glucose 20H p chal SerPl-mCnc (40019-2),0,LOINC:40019-2
,,,,Glucose 20.5h p chal SerPl-mCnc (40020-0),0,LOINC:40020-0
,,,,Glucose 21.5h p chal SerPl-mCnc (40021-8),0,LOINC:40021-8
,,,,Glucose 22h p chal SerPl-mCnc (40022-6),0,LOINC:40022-6
,,,,Glucose 23.5h p chal SerPl-mCnc (40023-4),0,LOINC:40023-4
,,,,Glucose 1D p chal SerPl-mCnc (40024-2),0,LOINC:40024-2
,,,,Glucose 3M p chal SerPl-mCnc (40025-9),0,LOINC:40025-9
,,,,Glucose 6M p chal SerPl-mCnc (40026-7),0,LOINC:40026-7
,,,,Glucose 9M p chal SerPl-mCnc (40027-5),0,LOINC:40027-5
,,,,Glucose 12M p chal SerPl-mCnc (40028-3),0,LOINC:40028-3
,,,,Glucose 14m p chal SerPl-mCnc (40029-1),0,LOINC:40029-1
,,,,Glucose 16m p chal SerPl-mCnc (40030-9),0,LOINC:40030-9
,,,,Glucose 19M p chal SerPl-mCnc (40031-7),0,LOINC:40031-7
,,,,Glucose 22M p chal SerPl-mCnc (40032-5),0,LOINC:40032-5
,,,,Glucose 25M p chal SerPl-mCnc (40033-3),0,LOINC:40033-3
,,,,Glucose 27M p chal SerPl-mCnc (40034-1),0,LOINC:40034-1
,,,,Glucose 4.5h p chal SerPl-mCnc (40035-8),0,LOINC:40035-8
,,,,Glucose 5.5h p chal SerPl-mCnc (40036-6),0,LOINC:40036-6
,,,,Glucose 25h p chal SerPl-mCnc (40037-4),0,LOINC:40037-4
,,,,Glucose 26h p chal SerPl-mCnc (40038-2),0,LOINC:40038-2
,,,,Glucose 27h p chal SerPl-mCnc (40039-0),0,LOINC:40039-0
,,,,Glucose 28h p chal SerPl-mCnc (40040-8),0,LOINC:40040-8
,,,,Glucose 29h p chal SerPl-mCnc (40041-6),0,LOINC:40041-6
,,,,Glucose 30H p chal SerPl-mCnc (40042-4),0,LOINC:40042-4
,,,,Glucose 31h p chal SerPl-mCnc (40043-2),0,LOINC:40043-2
,,,,Glucose 36h p chal SerPl-mCnc (40044-0),0,LOINC:40044-0
,,,,Glucose 2D p chal SerPl-mCnc (40045-7),0,LOINC:40045-7
,,,,Glucose pre chal SerPl-sCnc (40148-9),0,LOINC:40148-9
,,,,Glucose 30M pre chal SerPl-sCnc (40149-7),0,LOINC:40149-7
,,,,Glucose 15M pre chal SerPl-sCnc (40150-5),0,LOINC:40150-5
,,,,Glucose 10M pre chal SerPl-sCnc (40151-3),0,LOINC:40151-3
,,,,Glucose 5M pre chal SerPl-sCnc (40152-1),0,LOINC:40152-1
,,,,Glucose 5M p chal SerPl-sCnc (40153-9),0,LOINC:40153-9
,,,,Glucose 10M p chal SerPl-sCnc (40154-7),0,LOINC:40154-7
,,,,Glucose 15M p chal SerPl-sCnc (40155-4),0,LOINC:40155-4
,,,,Glucose 20M p chal SerPl-sCnc (40156-2),0,LOINC:40156-2
,,,,Glucose 40M p chal SerPl-sCnc (40157-0),0,LOINC:40157-0
,,,,Glucose 50M p chal SerPl-sCnc (40158-8),0,LOINC:40158-8
,,,,Glucose 70M p chal SerPl-sCnc (40159-6),0,LOINC:40159-6
,,,,Glucose 75M p chal SerPl-sCnc (40160-4),0,LOINC:40160-4
,,,,Glucose 2.5h p chal SerPl-sCnc (40161-2),0,LOINC:40161-2
,,,,Glucose 3h p chal SerPl-sCnc (40162-0),0,LOINC:40162-0
,,,,Glucose 4h p chal SerPl-sCnc (40163-8),0,LOINC:40163-8
,,,,Glucose 5h p chal SerPl-sCnc (40164-6),0,LOINC:40164-6
,,,,Glucose 6h p chal SerPl-sCnc (40165-3),0,LOINC:40165-3
,,,,Glucose 6.5h p chal SerPl-sCnc (40166-1),0,LOINC:40166-1
,,,,Glucose 7h p chal SerPl-sCnc (40167-9),0,LOINC:40167-9
,,,,Glucose 7.5h p chal SerPl-sCnc (40168-7),0,LOINC:40168-7
,,,,Glucose 8h p chal SerPl-sCnc (40169-5),0,LOINC:40169-5
,,,,Glucose 8.5h p chal SerPl-sCnc (40170-3),0,LOINC:40170-3
,,,,Glucose 9h p chal SerPl-sCnc (40171-1),0,LOINC:40171-1
,,,,Glucose 9.5h p chal SerPl-sCnc (40172-9),0,LOINC:40172-9
,,,,Glucose 10h p chal SerPl-sCnc (40173-7),0,LOINC:40173-7
,,,,Glucose 10.75h p chal SerPl-sCnc (40174-5),0,LOINC:40174-5
